ID	Original URL	Derived URL	Status	Message	Code	Certificate	Transfer size	IP Address	Timestamp	Base
http...hyperbrowser.uio.no.hb.u.hb-superuser.p.clustrack	http://hyperbrowser.uio.no/hb/u/hb-superuser/p/clustrack	https://hyperbrowser.uio.no/hb/u/hb-superuser/p/clustrack	Pass	""	200	secure	394408	129.240.189.148	2020-09-14T13:18:18.483958	hyperbrowser.uio.no
http...hyperbrowser.uio.no.hb	http://hyperbrowser.uio.no/hb/	https://hyperbrowser.uio.no/hb/#!mode=basic	Pass	""	200	secure	1156821	129.240.189.148	2020-09-14T13:18:36.203059	hyperbrowser.uio.no
http...web.cos.gmu.edu.~gmanyam.kegg	http://web.cos.gmu.edu/~gmanyam/kegg/	http://web.cos.gmu.edu/~gmanyam/kegg/	Pass	""	200	insecure	14684	129.174.65.118	2020-09-14T13:18:47.109238	web.cos.gmu.edu
http...bioinformatics.intec.ugent.be.phenetic	http://bioinformatics.intec.ugent.be/phenetic/	http://bioinformatics.intec.ugent.be/phenetic/#/index	Pass	""	200	insecure	2499441	157.193.215.104	2020-09-14T13:18:51.463376	bioinformatics.intec.ugent.be
http...www.ibi.vu.nl.programs.ngsevalwww	http://www.ibi.vu.nl/programs/ngsevalwww/	http://www.ibi.vu.nl/programs/ngsevalwww/	Pass	""	200	insecure	131503	130.37.164.171	2020-09-14T13:18:56.223814	www.ibi.vu.nl
http...bioinfo.life	http://bioinfo.life	https://bioinfo.life/	Pass	""	200	secure	528729	52.58.78.16	2020-09-14T13:19:00.512755	bioinfo.life
https...projects.biotec.tu-dresden.de.plip-web.plip.index	https://projects.biotec.tu-dresden.de/plip-web/plip/index	https://projects.biotec.tu-dresden.de/plip-web/plip/index	Pass	""	200	secure	219218	141.76.27.140	2020-09-14T13:20:21.106800	projects.biotec.tu-dresden.de
www.iwantthekit.org	www.iwantthekit.org	https://www.iwantthekit.org/	Pass	""	200	secure	1313256	128.220.192.230	2020-09-14T13:20:39.863501	www.iwantthekit.org
http...bacterial-virulence-factors.cbgp.upm.es.T346Hunter	http://bacterial-virulence-factors.cbgp.upm.es/T346Hunter	http://bacterial-virulence-factors.cbgp.upm.es/T346Hunter	Fail	"timeout: Timed out receiving message from renderer: -0.000
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:20:46.777640	bacterial-virulence-factors.cbgp.upm.es
www.fishpathogens.eu	www.fishpathogens.eu	http://www.fishpathogens.eu/	Pass	""	200	insecure	474004	192.38.91.3	2020-09-14T13:21:48.539580	www.fishpathogens.eu
http...trachel-srv.cs.haifa.ac.il.rachel.ppi	http://trachel-srv.cs.haifa.ac.il/rachel/ppi/	https://trachel-srv.cs.haifa.ac.il/rachel/ppi/	Pass	""	200	secure	48783	132.74.123.108	2020-09-14T13:21:53.117960	trachel-srv.cs.haifa.ac.il
http...chaoslog.com.improving-kernel-based-protein-protein-interaction-extraction-by-unsupervised-word-representation-codes-and-data.html	http://chaoslog.com/improving-kernel-based-protein-protein-interaction-extraction-by-unsupervised-word-representation-codes-and-data.html	https://www.hugedomains.com/domain_profile.cfm?d=chaoslog&e=com	Pass	""	200	secure	94531	104.26.7.37	2020-09-14T13:21:59.032088	www.hugedomains.com
http...immunet.cn.nie.cgi-bin.nieluter.pl	http://immunet.cn/nie/cgi-bin/nieluter.pl	http://www.immunet.cn/	Pass	""	200	insecure	14403	23.82.116.16	2020-09-14T13:22:22.060554	www.immunet.cn
http...dna.leeds.ac.uk.GeneTIER	http://dna.leeds.ac.uk/GeneTIER/	http://dna.leeds.ac.uk/GeneTIER/	Fail	"timeout: Timed out receiving message from renderer: -0.001
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:22:29.835121	dna.leeds.ac.uk
http...dna2.leeds.ac.uk.8080.expression.index.jsp	http://dna2.leeds.ac.uk:8080/expression/index.jsp	http://dna2.leeds.ac.uk:8080/expression/index.jsp	Pass	""	200	insecure	29582	129.11.191.140	2020-09-14T13:23:31.573306	dna2.leeds.ac.uk
http...avia.abcc.ncifcrf.gov	http://avia.abcc.ncifcrf.gov	https://avia-abcc.ncifcrf.gov/	Pass	""	200	secure	2764047	129.43.40.48	2020-09-14T13:23:35.946438	avia-abcc.ncifcrf.gov
http...fgfr.ibms.sinic.aedu.tw.MetaMirClust	http://fgfr.ibms.sinic.aedu.tw/MetaMirClust	http://fgfr.ibms.sinic.aedu.tw/MetaMirClust	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:23:42.372914	fgfr.ibms.sinic.aedu.tw
www.fludb.org	www.fludb.org	https://www.fludb.org/brc/home.spg?decorator=influenza	Pass	""	200	secure	515620	140.221.78.42	2020-09-14T13:23:45.432927	www.fludb.org
www.viprbrc.org	www.viprbrc.org	https://www.viprbrc.org/brc/home.spg?decorator=vipr	Pass	""	200	secure	645169	140.221.78.42	2020-09-14T13:23:53.255040	www.viprbrc.org
www.morphobank.org	www.morphobank.org	https://morphobank.org/	Pass	""	200	secure	488367	52.206.78.38	2020-09-14T13:24:01.576789	morphobank.org
https...cipresrest.sdsc.edu.cipresrest.v1	https://cipresrest.sdsc.edu/cipresrest/v1	https://cipresrest.sdsc.edu/cipresrest/v1	Pass	""	200	secure	0	132.249.21.66	2020-09-14T13:24:21.600143	cipresrest.sdsc.edu
https...www.phylo.org.restusers	https://www.phylo.org/restusers	https://www.phylo.org/restusers/login.action	Pass	""	200	secure	1274315	132.249.21.78	2020-09-14T13:24:26.317292	www.phylo.org
http...structure.bioc.cam.ac.uk.pkcsm	http://structure.bioc.cam.ac.uk/pkcsm	http://structure.bioc.cam.ac.uk/pkcsm	Fail	"timeout: Timed out receiving message from renderer: -0.000
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:24:34.817164	structure.bioc.cam.ac.uk
www.patientslikeme.com	www.patientslikeme.com	https://www.patientslikeme.com/	Pass	""	200	secure	3286376	18.191.103.210	2020-09-14T13:25:36.569234	www.patientslikeme.com
http...mirgate.bioinfo.cnio.es.API	http://mirgate.bioinfo.cnio.es/API/	http://mirgate.bioinfo.cnio.es/API/	Pass	""	200	insecure	1009	161.111.250.124	2020-09-14T13:25:43.219792	mirgate.bioinfo.cnio.es
http...www.clir-r4s.org	http://www.clir-r4s.org	http://www.clir-r4s.org/	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:25:47.442621	www.clir-r4s.org
http...waxsis.uni-goettingen.de	http://waxsis.uni-goettingen.de/	http://waxsis.uni-goettingen.de/	Pass	""	200	insecure	591188	134.76.21.167	2020-09-14T13:25:54.904681	waxsis.uni-goettingen.de
http...bioserv.rpbs.univ-paris-diderot.fr.services.MTiOpenScreen	http://bioserv.rpbs.univ-paris-diderot.fr/services/MTiOpenScreen/	https://bioserv.rpbs.univ-paris-diderot.fr/services/MTiOpenScreen/	Pass	""	200	secure	270933	81.194.29.54	2020-09-14T13:25:59.227988	bioserv.rpbs.univ-paris-diderot.fr
https...mobyle.rpbs.univ-paris-diderot.fr.cgi-bin.portal.py#forms..MTiAutoDock	https://mobyle.rpbs.univ-paris-diderot.fr/cgi-bin/portal.py#forms::MTiAutoDock	https://mobyle.rpbs.univ-paris-diderot.fr/cgi-bin/portal.py#forms::MTiAutoDock	Pass	""	200	secure	150237	81.194.29.54	2020-09-14T13:26:03.575866	mobyle.rpbs.univ-paris-diderot.fr
http...ekhidna2.biocenter.helsinki.fi.cgi-bin.sans.sans.cgi	http://ekhidna2.biocenter.helsinki.fi/cgi-bin/sans/sans.cgi	http://ekhidna2.biocenter.helsinki.fi/cgi-bin/sans/sans.cgi	Pass	""	200	insecure	0	128.214.209.18	2020-09-14T13:26:08.536579	ekhidna2.biocenter.helsinki.fi
http...tcoffee.crg.cat.tcs	http://tcoffee.crg.cat/tcs	http://tcoffee.crg.cat/apps/tcoffee/do:core	Pass	""	200	insecure	261209	84.88.66.205	2020-09-14T13:26:13.131719	tcoffee.crg.cat
http...tcoffee.crg.cat.apps.tcoffee.do.core	http://tcoffee.crg.cat/apps/tcoffee/do:core	http://tcoffee.crg.cat/apps/tcoffee/do:core	Pass	""	200	insecure	260936	84.88.66.205	2020-09-14T13:26:17.678903	tcoffee.crg.cat
http...phyresse.org	http://phyresse.org	https://bioinf.fz-borstel.de/mchips/phyresse/	Pass	""	200	secure	348052	195.37.56.32	2020-09-14T13:26:22.181688	bioinf.fz-borstel.de
http...res.xaut.edu.cn.aldb.index.jsp	http://res.xaut.edu.cn/aldb/index.jsp	http://res.xaut.edu.cn/aldb/index.jsp	Pass	""	404	insecure	577	202.200.112.103	2020-09-14T13:26:27.037026	res.xaut.edu.cn
http...provean.jcvi.org	http://provean.jcvi.org	http://provean.jcvi.org/index.php	Pass	""	200	insecure	144539	192.207.234.203	2020-09-14T13:26:33.898346	provean.jcvi.org
http...csb.cse.yzu.edu.tw.GSHSite	http://csb.cse.yzu.edu.tw/GSHSite/	http://csb.cse.yzu.edu.tw/GSHSite/	Fail	"timeout: Timed out receiving message from renderer: -0.000
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:26:40.543449	csb.cse.yzu.edu.tw
www.emitel2.eu	www.emitel2.eu	http://www.emitel2.eu/emitwwwsql/index-login.aspx	Pass	""	200	insecure	100199	217.160.0.206	2020-09-14T13:28:44.061931	www.emitel2.eu
http...dgrapov.github.io.MetaMapR	http://dgrapov.github.io/MetaMapR/	http://dgrapov.github.io/MetaMapR/	Pass	""	200	insecure	2419453	185.199.110.153	2020-09-14T13:28:52.091855	dgrapov.github.io
https...www.ebi.ac.uk.Tools.sss	https://www.ebi.ac.uk/Tools/sss/	https://www.ebi.ac.uk/Tools/sss/	Pass	""	200	secure	447046	193.62.193.80	2020-09-14T13:28:56.899026	www.ebi.ac.uk
https...www.ebi.ac.uk.Tools.msa	https://www.ebi.ac.uk/Tools/msa/	https://www.ebi.ac.uk/Tools/msa/	Pass	""	200	secure	446992	193.62.193.80	2020-09-14T13:29:01.512901	www.ebi.ac.uk
https...www.ebi.ac.uk.Tools.pfa	https://www.ebi.ac.uk/Tools/pfa/	https://www.ebi.ac.uk/Tools/pfa/	Pass	""	200	secure	447046	193.62.193.80	2020-09-14T13:29:06.162713	www.ebi.ac.uk
https...www.ebi.ac.uk.Tools.webservices	https://www.ebi.ac.uk/Tools/webservices/	https://www.ebi.ac.uk/seqdb/confluence/display/JDSAT/Job+Dispatcher+Sequence+Analysis+Tools+Home	Pass	""	200	secure	4828239	193.62.193.80	2020-09-14T13:29:10.747254	www.ebi.ac.uk
https...www.ebi.ac.uk.ebisearch	https://www.ebi.ac.uk/ebisearch/	https://www.ebi.ac.uk/ebisearch/overview.ebi/about	Pass	""	200	secure	3613802	193.62.193.80	2020-09-14T13:29:17.441122	www.ebi.ac.uk
https...www.ebi.ac.uk.Tools.dbfetch	https://www.ebi.ac.uk/Tools/dbfetch/	https://www.ebi.ac.uk/Tools/dbfetch/	Pass	""	200	secure	321055	193.62.193.80	2020-09-14T13:29:22.741995	www.ebi.ac.uk
https...www.ebi.ac.uk.Tools.rna	https://www.ebi.ac.uk/Tools/rna/	https://www.ebi.ac.uk/Tools/rna/	Pass	""	200	secure	447055	193.62.193.80	2020-09-14T13:29:27.485311	www.ebi.ac.uk
http...learning-machines.com	http://learning-machines.com/	http://learning-machines.com/	Pass	""	200	insecure	271732	108.60.15.12	2020-09-14T13:29:35.593163	learning-machines.com
http...dbpsp.biocuckoo.org	http://dbpsp.biocuckoo.org	http://dbpsp.biocuckoo.org/	Pass	""	200	insecure	1150	192.163.224.116	2020-09-14T13:29:40.760337	dbpsp.biocuckoo.org
http...www.nsgportal.org	http://www.nsgportal.org	http://www.nsgportal.org/	Pass	""	200	insecure	818095	132.249.21.184	2020-09-14T13:29:54.891711	www.nsgportal.org
http...pfr2.sb-roscoff.fr	http://pfr2.sb-roscoff.fr	http://pfr2.sb-roscoff.fr/	Pass	""	200	insecure	790740	193.52.39.181	2020-09-14T13:30:01.061410	pfr2.sb-roscoff.fr
http...services.mbi.ucla.edu.CSNAP	http://services.mbi.ucla.edu/CSNAP/	http://services.mbi.ucla.edu/CSNAP/	Pass	""	200	insecure	110552	128.97.39.115	2020-09-14T13:30:05.827231	services.mbi.ucla.edu
http...www.huntlab.org	http://www.huntlab.org	http://www.huntlab.org/	Pass	""	200	insecure	522	184.168.131.241	2020-09-14T13:30:11.553941	www.huntlab.org
www.cheminfo.org.wikipedia	www.cheminfo.org/wikipedia	http://www.cheminfo.org/wikipedia/	Pass	""	200	insecure	3808408	176.9.80.104	2020-09-14T13:30:16.790337	www.cheminfo.org
http...www.inetbio.org.ricenet	http://www.inetbio.org/ricenet	https://www.inetbio.org/ricenet/	Pass	""	200	secure	131537	165.132.43.136	2020-09-14T13:30:29.736625	www.inetbio.org
www.cbs.dtu.dk.services.NetNGlyc	www.cbs.dtu.dk/services/NetNGlyc/	http://www.cbs.dtu.dk/services/NetNGlyc/	Pass	""	200	insecure	21902	192.38.86.22	2020-09-14T13:30:38.280637	www.cbs.dtu.dk
http...bioinformatics.ua.pt.becas-chemicals	http://bioinformatics.ua.pt/becas-chemicals/	http://bioinformatics.ua.pt/becas-chemicals/	Pass	""	200	insecure	152488	193.137.169.70	2020-09-14T13:30:42.503933	bioinformatics.ua.pt
www.genenetwork.org	www.genenetwork.org	http://www.genenetwork.org/	Pass	""	200	insecure	710238	128.169.5.59	2020-09-14T13:31:51.528028	www.genenetwork.org
www.bioinfo.vanderbilt.edu.webgestalt	www.bioinfo.vanderbilt.edu/webgestalt	http://www.bioinfo.vanderbilt.edu/webgestalt	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:31:55.950171	www.bioinfo.vanderbilt.edu
www.goad.education	www.goad.education	http://www.goad.education/	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:31:58.148589	www.goad.education
www.pubmed.gov	www.pubmed.gov	https://pubmed.ncbi.nlm.nih.gov/	Pass	""	200	secure	219818	34.107.134.59	2020-09-14T13:32:00.304605	pubmed.ncbi.nlm.nih.gov
http...srd.genouest.org	http://srd.genouest.org/	http://srd.genouest.org/	Pass	""	200	insecure	356052	131.254.158.40	2020-09-14T13:32:05.377460	srd.genouest.org
http...www.ican-institute.org.tools	http://www.ican-institute.org/tools/	http://www.ican-institute.org/tools/	Pass	""	200	insecure	3262533	213.186.33.16	2020-09-14T13:32:09.904207	www.ican-institute.org
http...splicemap.bioinf.uni-leipzig.de	http://splicemap.bioinf.uni-leipzig.de	http://splicemap.bioinf.uni-leipzig.de/index.py	Pass	""	200	insecure	56853	139.18.75.67	2020-09-14T13:32:16.090491	splicemap.bioinf.uni-leipzig.de
http...www.bioinf.uni-leipzig.de.publications.supplements.12-001	http://www.bioinf.uni-leipzig.de/publications/supplements/12-001	http://www.bioinf.uni-leipzig.de/publications/supplements/12-001	Pass	""	200	insecure	620778	139.18.75.66	2020-09-14T13:32:21.016709	www.bioinf.uni-leipzig.de
http...rna.physics.missouri.edu.tbi_index.html	http://rna.physics.missouri.edu/tbi_index.html	http://rna.physics.missouri.edu/tbi_index.html	Pass	""	200	insecure	13358	128.206.9.113	2020-09-14T13:32:25.509733	rna.physics.missouri.edu
https...grdr.ncats.nih.gov.index.php.option=com_content&view=article&id=3&Itemid=5	https://grdr.ncats.nih.gov/index.php?option=com_content&view=article&id=3&Itemid=5	https://ncats.nih.gov/radar	Pass	""	200	secure	715824	128.231.19.104	2020-09-14T13:32:29.714475	ncats.nih.gov
http...www.jci-bioinfo.cn.iMem-Seq	http://www.jci-bioinfo.cn/iMem-Seq	http://www.jci-bioinfo.cn/iMem-Seq	Pass	""	200	insecure	1990	218.87.171.204	2020-09-14T13:32:37.515522	www.jci-bioinfo.cn
http...EvryRNA.ibisc.univ-evry.fr	http://EvryRNA.ibisc.univ-evry.fr	https://evryrna.ibisc.univ-evry.fr/evryrna/	Pass	""	200	secure	332240	195.221.162.80	2020-09-14T13:32:42.255937	evryrna.ibisc.univ-evry.fr
http...xldb.di.fc.ul.pt.gryfun	http://xldb.di.fc.ul.pt/gryfun/	https://xldb.di.fc.ul.pt/gryfun/	Pass	""	401	secure	0	194.117.22.70	2020-09-14T13:32:47.722857	xldb.di.fc.ul.pt
http...surgerywebtips.com.about.php	http://surgerywebtips.com/about.php	http://surgerywebtips.com/about.php	Pass	""	200	insecure	17308	72.167.220.98	2020-09-14T13:33:21.813350	surgerywebtips.com
http...unite.ut.ee.repository.php	http://unite.ut.ee/repository.php	https://unite.ut.ee/repository.php	Pass	""	200	secure	1430653	193.40.45.51	2020-09-14T13:33:32.418611	unite.ut.ee
http...ontorat.hegroup.org	http://ontorat.hegroup.org/	http://ontorat.hegroup.org/	Pass	""	200	insecure	36293	141.214.2.48	2020-09-14T13:33:37.356997	ontorat.hegroup.org
http...tumorsdatabase.altervista.org	http://tumorsdatabase.altervista.org	http://tumorsdatabase.altervista.org/	Pass	""	403	insecure	2132	178.63.179.162	2020-09-14T13:33:41.853676	tumorsdatabase.altervista.org
http...crdd.osdd.net.servers.qsppred	http://crdd.osdd.net/servers/qsppred	http://crdd.osdd.net/servers/qsppred/	Pass	""	200	insecure	736691	14.139.234.84	2020-09-14T13:33:46.127613	crdd.osdd.net
http...www.way2drug.com.SOMP	http://www.way2drug.com/SOMP	http://www.way2drug.com/SOMP/	Pass	""	200	insecure	235133	195.178.207.233	2020-09-14T13:33:53.636539	www.way2drug.com
http...transfusionontario.org	http://transfusionontario.org	https://transfusionontario.org/	Pass	""	200	secure	2749619	159.203.15.68	2020-09-14T13:34:00.663437	transfusionontario.org
https...bionet.sbvimprover.com	https://bionet.sbvimprover.com/	https://bionet.sbvimprover.com/	Pass	""	200	insecure	2316927	40.114.248.142	2020-09-14T13:34:07.588037	bionet.sbvimprover.com
http...homepage.fudan.edu.cn.zhouyan.gtn	http://homepage.fudan.edu.cn/zhouyan/gtn/	http://homepage.fudan.edu.cn/zhouyan/gtn/	Pass	""	200	insecure	310908	202.120.224.116	2020-09-14T13:34:13.570751	homepage.fudan.edu.cn
www.denglab.info.SeqSero	www.denglab.info/SeqSero	http://www.denglab.info/SeqSero	Pass	""	200	insecure	72733	74.207.233.189	2020-09-14T13:34:20.601902	www.denglab.info
http...compbio.uthsc.edu.miR2GO.home.php	http://compbio.uthsc.edu/miR2GO/home.php	http://compbio.uthsc.edu/miR2GO/home.php	Pass	""	200	insecure	124593	128.169.4.237	2020-09-14T13:34:24.909231	compbio.uthsc.edu
www.odt.nhs.uk	www.odt.nhs.uk	https://www.odt.nhs.uk/	Pass	""	200	secure	1002405	94.245.104.73	2020-09-14T13:34:29.963070	www.odt.nhs.uk
www.jesuisautonome.fr	www.jesuisautonome.fr	http://www.jesuisautonome.fr	Fail	"timeout: Timed out receiving message from renderer: -0.000
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:34:36.440686	www.jesuisautonome.fr
http...iimcb.genesilico.pl.brickworx	http://iimcb.genesilico.pl/brickworx	http://iimcb.genesilico.pl/brickworx	Pass	""	200	insecure	296065	212.87.21.35	2020-09-14T13:35:38.166603	iimcb.genesilico.pl
http...www.nuproplot.com	http://www.nuproplot.com	http://www.nuproplot.com/	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:35:44.559107	www.nuproplot.com
http...labpib.fmrp.usp.br.methods.SIFTER-t	http://labpib.fmrp.usp.br/methods/SIFTER-t/	http://labpib.fmrp.usp.br/methods/sifter-t/	Pass	""	200	insecure	360	143.107.199.215	2020-09-14T13:35:46.742308	labpib.fmrp.usp.br
www.ncrpindia.org	www.ncrpindia.org	http://www.ncrpindia.org/	Pass	""	200	insecure	933744	198.252.98.102	2020-09-14T13:35:52.549650	www.ncrpindia.org
http...www.rings.t.soka.ac.jp	http://www.rings.t.soka.ac.jp/	http://www.rings.t.soka.ac.jp/	Pass	""	200	insecure	142006	150.37.132.71	2020-09-14T13:35:59.080415	www.rings.t.soka.ac.jp
www.pmal-score.org	www.pmal-score.org	http://www.pmal-score.org/	Pass	""	200	insecure	32064	81.169.145.105	2020-09-14T13:36:04.232288	www.pmal-score.org
www.eurados.org	www.eurados.org	https://eurados.sckcen.be/	Pass	""	200	secure	1366330	193.190.187.193	2020-09-14T13:36:08.368454	eurados.sckcen.be
http...gump.qimr.edu.au.general.gabrieC.LocusTrack	http://gump.qimr.edu.au/general/gabrieC/LocusTrack/	https://gump.qimr.edu.au/general/gabrieC/LocusTrack/	Pass	""	200	secure	329385	152.98.3.42	2020-09-14T13:36:13.111555	gump.qimr.edu.au
http...saphire.usask.ca.saphire.epic	http://saphire.usask.ca/saphire/epic	http://saphire.usask.ca/saphire/epic/	Pass	""	200	insecure	213640	128.233.236.70	2020-09-14T13:36:23.963237	saphire.usask.ca
http...www.binfo.ncku.edu.tw.GBRED.index.html	http://www.binfo.ncku.edu.tw/GBRED/index.html	http://www.binfo.ncku.edu.tw/GBRED/index.html	Pass	""	200	insecure	339240	140.116.56.161	2020-09-14T13:36:29.481753	www.binfo.ncku.edu.tw
http...spa.aapm.org	http://spa.aapm.org	http://spa.aapm.org/	Pass	""	200	insecure	230485	52.0.213.243	2020-09-14T13:36:40.667706	spa.aapm.org
http...www.granatum.org	http://www.granatum.org	http://www.granatum.org/	Pass	""	200	insecure	169232	91.195.241.136	2020-09-14T13:36:46.146548	www.granatum.org
http...lisis.cs.ucy.ac.cy	http://lisis.cs.ucy.ac.cy	http://lisis.cs.ucy.ac.cy/root	Pass	""	200	insecure	740927	194.42.17.132	2020-09-14T13:36:50.515007	lisis.cs.ucy.ac.cy
http...iprior.ochem.eu	http://iprior.ochem.eu	http://iprior.ochem.eu/home/show.do	Pass	""	200	insecure	437685	146.107.217.60	2020-09-14T13:36:56.735872	iprior.ochem.eu
http...yeastriction.tnw.tudelft.nl	http://yeastriction.tnw.tudelft.nl	http://yeastriction.tnw.tudelft.nl/#!/	Pass	""	200	insecure	186161	131.180.121.72	2020-09-14T13:37:01.702149	yeastriction.tnw.tudelft.nl
http...newt-omics.mpi-bn.mpg.de	http://newt-omics.mpi-bn.mpg.de	http://newt-omics.mpi-bn.mpg.de/	Pass	""	200	insecure	8359	134.76.21.60	2020-09-14T13:37:05.945119	newt-omics.mpi-bn.mpg.de
http...phytoref.fr	http://phytoref.fr	http://phytoref.sb-roscoff.fr/	Pass	""	200	insecure	175022	193.52.39.181	2020-09-14T13:37:10.093487	phytoref.sb-roscoff.fr
www.inetbio.org.cryptonet	www.inetbio.org/cryptonet	https://www.inetbio.org/cryptonet/	Pass	""	200	secure	168966	165.132.43.136	2020-09-14T13:37:14.472409	www.inetbio.org
http...www.compbio.dundee.ac.uk.1433pred	http://www.compbio.dundee.ac.uk/1433pred	http://www.compbio.dundee.ac.uk/1433pred	Pass	""	200	insecure	279747	134.36.65.192	2020-09-14T13:37:28.573395	www.compbio.dundee.ac.uk
http...www.csbio.sjtu.edu.cn.bioinf.OSML	http://www.csbio.sjtu.edu.cn/bioinf/OSML/	http://www.csbio.sjtu.edu.cn:8080/OSML/	Pass	""	200	insecure	53141	202.120.37.150	2020-09-14T13:37:33.089039	www.csbio.sjtu.edu.cn
http...www.csbio.sjtu.edu.cn.8080.OSML	http://www.csbio.sjtu.edu.cn:8080/OSML/	http://www.csbio.sjtu.edu.cn:8080/OSML/	Pass	""	200	insecure	52846	202.120.37.150	2020-09-14T13:37:37.682842	www.csbio.sjtu.edu.cn
http...www.psidev.info	http://www.psidev.info	http://www.psidev.info/	Pass	""	200	insecure	2594597	198.20.112.34	2020-09-14T13:37:54.173234	www.psidev.info
http...server.cs.ucf.edu.predrem	http://server.cs.ucf.edu/predrem/	http://server.cs.ucf.edu/predrem/	Pass	""	503	insecure	209	132.170.216.155	2020-09-14T13:37:59.137911	server.cs.ucf.edu
http...morus.swu.edu.cn.mntedb	http://morus.swu.edu.cn/mntedb/	https://morus.swu.edu.cn/mntedb/	Pass	""	200	secure	233630	202.202.121.30	2020-09-14T13:38:05.702645	morus.swu.edu.cn
http...genome.unmc.edu.LocSigDB	http://genome.unmc.edu/LocSigDB/	http://genome.unmc.edu/LocSigDB/	Pass	""	200	insecure	228835	192.198.54.245	2020-09-14T13:38:16.370888	genome.unmc.edu
http...fantom.gsc.riken.jp.5	http://fantom.gsc.riken.jp/5/	https://fantom.gsc.riken.jp/5/	Pass	""	200	secure	7827863	134.160.84.66	2020-09-14T13:38:25.955734	fantom.gsc.riken.jp
www.eatright.org.positions	www.eatright.org/positions	https://www.eatrightpro.org/practice#position-and-practice-papers	Pass	""	200	secure	860074	64.211.221.42	2020-09-14T13:38:37.905957	www.eatrightpro.org
www.cbrc.kaust.edu.sa.dwfs	www.cbrc.kaust.edu.sa/dwfs	https://www.cbrc.kaust.edu.sa/dwfs/	Pass	""	200	secure	263491	109.171.129.27	2020-09-14T13:38:45.795678	www.cbrc.kaust.edu.sa
http...www.repexplore.tk	http://www.repexplore.tk	http://www.freenom.link/en/index.html?lang=en	Pass	""	200	insecure	374173	35.204.240.39	2020-09-14T13:38:52.023068	www.freenom.link
http...tools.iedb.org.auto_bench.mhci.weekly	http://tools.iedb.org/auto_bench/mhci/weekly	http://tools.iedb.org/auto_bench/mhci/weekly/	Pass	""	200	insecure	112046	8.37.117.210	2020-09-14T13:38:57.991859	tools.iedb.org
http...tools.iedb.org.auto_bench.mhci.join	http://tools.iedb.org/auto_bench/mhci/join	http://tools.iedb.org/auto_bench/mhci/join	Pass	""	200	insecure	103917	8.37.117.210	2020-09-14T13:39:03.660210	tools.iedb.org
http...bioinformatics.hitsz.edu.cn.miRNA-dis	http://bioinformatics.hitsz.edu.cn/miRNA-dis/	http://bioinformatics.hitsz.edu.cn/miRNA-dis/	Fail	"timeout: Timed out receiving message from renderer: -0.000
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:39:08.700209	bioinformatics.hitsz.edu.cn
http...www.epitoolkit.de	http://www.epitoolkit.de	https://www.epitoolkit.de/	Pass	""	200	insecure	1150	134.2.8.19	2020-09-14T13:40:10.416332	www.epitoolkit.de
www.imjm.mk	www.imjm.mk	https://imjm.mk/	Pass	""	200	secure	1125843	192.119.10.234	2020-09-14T13:40:22.396340	imjm.mk
www.bantao.org	www.bantao.org	http://www.bantao.org/	Pass	""	200	insecure	11307	87.120.13.118	2020-09-14T13:40:29.178139	www.bantao.org
http...bioinformatics.hitsz.edu.cn.PSSM-DT	http://bioinformatics.hitsz.edu.cn/PSSM-DT/	http://bioinformatics.hitsz.edu.cn/PSSM-DT/	Fail	"timeout: Timed out receiving message from renderer: -0.000
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:40:33.633869	bioinformatics.hitsz.edu.cn
http...www.ictvonline.org.taxonomyReleases.asp	http://www.ictvonline.org/taxonomyReleases.asp	https://talk.ictvonline.org/taxonomy/p/taxonomy_releases	Pass	""	200	secure	943378	18.213.240.90	2020-09-14T13:41:35.392298	talk.ictvonline.org
http...csb.cse.yzu.edu.tw.viralmir	http://csb.cse.yzu.edu.tw/viralmir/	http://csb.cse.yzu.edu.tw/viralmir/	Fail	"timeout: Timed out receiving message from renderer: -0.000
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:41:41.623847	csb.cse.yzu.edu.tw
http...bclab.inha.ac.kr.pnimodeler	http://bclab.inha.ac.kr/pnimodeler	http://bclab.inha.ac.kr/pnimodeler/	Pass	""	200	insecure	274578	165.246.44.32	2020-09-14T13:42:43.403946	bclab.inha.ac.kr
